Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation
11/08/2020,465165,MISSION AT MAPLE SPRINGS,1010 SOUTH MEDICAL DRIVE,BRIGHAM,UT,84302,Y,Y,0,0,0,0,0,0,0,11,0,0,41,30,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0,8,Y,1,5,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Box Elder,N,N,POINT (-112.025927 41.489426)
11/08/2020,465183,SPANISH FORK REHABILITATION AND NURSING,151 EAST CENTER STREET,SPANISH FORK,UT,84660,N,,0,0,0,0,0,0,0,1,0,0,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,Utah,,,POINT (-111.652277 40.109816)
11/08/2020,465074,WILLOW WOOD CARE CENTER,1205 EAST 4725 SOUTH,SALT LAKE CITY,UT,84117,Y,Y,0,1,1,4,0,2,0,5,0,0,77,54,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,44,110,Y,2,18,0,5,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,74.1,0.0,0.0,Salt Lake,N,N,POINT (-111.857216 40.6675)
11/08/2020,465178,STONEHENGE OF AMERICAN FORK,538 SOUTH 500 EAST,AMERICAN FORK,UT,84003,Y,Y,0,13,0,1,0,0,0,9,0,0,119,74,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,69,362,Y,3,23,0,6,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,13.5,0.0,0.0,Utah,N,N,POINT (-111.785464 40.366507)
11/08/2020,465092,UINTAH HEALTH CARE SPECIAL SERVICE DISTRICT,510 SOUTH 500 WEST,VERNAL,UT,84078,Y,Y,0,0,0,0,0,0,0,5,0,0,110,41,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,90,Y,0,3,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Uintah,N,N,POINT (-109.537906 40.44817)
11/08/2020,465186,MAPLE SPRINGS SENIOR LIVING,350 EAST 2200 NORTH,NORTH LOGAN,UT,84341,Y,Y,0,4,0,4,0,1,3,9,0,0,100,46,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,3,5,Y,0,22,0,22,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,87.0,0.0,0.0,Cache,N,N,POINT (-111.826913 41.77222900000001)
11/08/2020,465107,HERITAGE HILLS REHABILITATION AND CARE CENTER,1100 NORTH 400 EAST,NEPHI,UT,84648,Y,Y,5,12,2,16,0,5,1,2,1,2,85,20,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,3,40,Y,2,19,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,800.0,100.0,12.5,Juab,N,N,POINT (-111.828467 39.724284)
11/08/2020,465089,ROCKY MOUNTAIN CARE - WILLOW SPRINGS,85 EAST 2000 NORTH,TOOELE,UT,84074,Y,Y,0,0,0,2,0,0,0,2,0,0,112,99,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,Y,N,Y,N,Y,101,270,Y,2,12,0,3,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,20.2,0.0,0.0,Tooele,N,N,POINT (-112.301094 40.565527)
11/08/2020,465119,PROVO REHABILITATION AND NURSING,1001 NORTH 500 WEST,PROVO,UT,84604,Y,Y,0,5,10,73,0,5,0,2,0,0,160,106,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,N,N,Y,3,160,Y,10,84,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12,0,Y,Y,688.7,0.0,0.0,Utah,Y,N,POINT (-111.66742200000002 40.24745)
11/08/2020,465169,THATCHER BROOK REHABILITATION & CARE CENTER,1795 SOUTH CHELEMES WAY,CLEARFIELD,UT,84015,Y,Y,0,3,0,1,0,0,0,1,0,0,30,18,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,N,Y,N,Y,40,120,Y,2,4,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,55.6,0.0,0.0,Davis,N,N,POINT (-112.017754 41.087565)
11/08/2020,465006,MT OLYMPUS REHABILITATION CENTER,2200 EAST 3300 SOUTH,SALT LAKE CITY,UT,84109,Y,N,1,9,12,39,0,0,0,10,0,0,107,69,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,N,N,Y,9,53,Y,4,17,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,565.2,0.0,0.0,Salt Lake,Y,N,POINT (-111.827709 40.699837)
11/08/2020,46A064,PINE CREEK REHABILITATION AND NURSING,876 WEST 700 SOUTH,SALT LAKE CITY,UT,84104,N,,0,0,0,0,0,0,0,0,0,0,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,Salt Lake,,,POINT (-111.916306 40.754109)
11/08/2020,465130,STONEHENGE OF SPRINGVILLE,909 WEST 450 SOUTH,SPRINGVILLE,UT,84663,Y,Y,0,0,0,0,0,6,0,1,0,0,50,38,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,63,Y,0,7,0,13,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Utah,N,N,POINT (-111.625309 40.160179)
11/08/2020,465181,MERVYN SHARP BENNION CENTRAL UTAH VETERANS HOME,1551 NORTH MAIN STREET,PAYSON,UT,84651,Y,Y,0,0,1,1,0,19,0,9,0,0,108,100,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,42,64,Y,3,19,0,33,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,10.0,0.0,0.0,Utah,N,Y,POINT (-111.68516 40.01945)
11/08/2020,465115,THE TERRACE AT MT OGDEN,400 EAST 5350 SOUTH,OGDEN,UT,84405,Y,Y,0,0,0,0,0,12,0,14,0,0,93,75,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,2,141,Y,0,2,1,20,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Weber,N,N,POINT (-111.97099300000002 41.166107)
11/08/2020,465187,SOUTH DAVIS SPECIALTY CARE,485 EAST 500 SOUTH,BOUNTIFUL,UT,84010,Y,Y,0,0,0,0,0,0,0,12,0,0,65,44,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,2,238,Y,1,20,0,5,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,28,0,Y,Y,0.0,0.0,,Davis,N,N,POINT (-111.870913 40.884314)
11/08/2020,465150,WILLIAM E CHRISTOFFERSEN SALT LAKE VETERANS HOME,700 SOUTH FOOTHILL DRIVE,SALT LAKE CITY,UT,84113,Y,Y,0,4,0,53,0,8,0,20,0,13,81,61,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,3,126,Y,0,64,3,14,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,868.9,213.1,24.5,Salt Lake,N,N,POINT (-111.831915 40.752615)
11/08/2020,465020,PIONEER CARE CENTER,815 SOUTH 200 WEST,BRIGHAM CITY,UT,84302,Y,Y,11,12,8,35,0,4,3,9,3,5,54,17,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,N,N,N,Y,3,51,Y,3,19,0,32,0,0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,2058.8,294.1,14.3,Box Elder,Y,N,POINT (-112.019187 41.494905)
11/08/2020,46A070,CANYONLANDS CARE CENTER,390 WEST WILLIAMS WAY,MOAB,UT,84532,Y,Y,0,0,0,0,0,33,0,10,0,0,36,30,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,3,0,11,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Grand,N,N,POINT (-109.558229 38.574334)
11/08/2020,465144,SEASONS HEALTHCARE AND REHABILITATION,242 NORTH 200 WEST,ST GEORGE,UT,84770,Y,Y,7,12,0,16,0,0,0,9,0,3,53,47,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,39,56,Y,1,23,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,340.4,63.8,18.8,Washington,N,N,POINT (-113.587509 37.112209)
11/08/2020,465157,MILLARD COUNTY CARE AND REHABILITATION,150 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,Y,Y,0,2,0,0,0,0,0,0,0,0,60,51,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,50,60,Y,0,3,0,4,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Millard,N,N,POINT (-112.560183 39.349923)
11/08/2020,465104,OREM REHABILITATION AND NURSING CENTER,575 EAST 1400 SOUTH,OREM,UT,84097,Y,Y,0,8,0,16,0,21,1,3,1,3,84,51,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,N,N,Y,7,58,Y,0,18,0,15,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,313.7,58.8,18.8,Utah,N,N,POINT (-111.681473 40.271489)
11/08/2020,465100,PARAMOUNT HEALTH AND REHABILITATION,4035 SOUTH 500 EAST,SALT LAKE CITY,UT,84107,Y,Y,1,4,0,0,0,1,0,0,0,0,63,57,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,78,Y,1,5,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Salt Lake,N,N,POINT (-111.877005 40.683968)
11/08/2020,46A069,ALPINE MEADOW REHABILITATION AND NURSING,2520 SOUTH REDWOOD ROAD,WEST VALLEY CITY,UT,84119,Y,Y,0,2,0,0,0,0,0,1,0,1,26,25,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,10,Y,0,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,40.0,,Salt Lake,N,N,POINT (-111.938962 40.716212)
11/08/2020,46A071,"LOMOND PEAK NURSING AND REHABILITATION, LLC",524 EAST 800 NORTH,OGDEN,UT,84404,Y,Y,0,0,0,0,0,0,0,8,0,0,74,58,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,47,Y,0,2,0,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Weber,N,N,POINT (-111.96627400000001 41.272092)
11/08/2020,465059,RICHFIELD REHABILITATION AND CARE CENTER,163 EAST 1000 NORTH,RICHFIELD,UT,84701,Y,Y,0,0,0,0,0,2,0,5,0,0,63,39,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,39,134,Y,1,5,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Sevier,N,N,POINT (-112.082676 38.782021)
11/08/2020,465185,"MILLCREEK REHABILITATION AND NURSING, LLC",3520 SOUTH HIGHLAND DRIVE,SALT LAKE CITY,UT,84106,Y,Y,0,0,0,0,0,0,0,1,0,0,61,52,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,7,Y,0,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Salt Lake,N,N,
11/08/2020,465188,POINTE MEADOWS HEALTH AND REHABILITATION,2750 NORTH DIGITAL DRIVE,LEHI,UT,84043,Y,Y,0,5,2,9,0,1,2,9,0,0,99,76,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,7,139,Y,3,16,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,118.4,0.0,0.0,Utah,N,N,POINT (-111.879558 40.422116)
11/08/2020,465085,EMERY COUNTY CARE AND REHABILITATION CENTER,455 WEST MILL ROAD,FERRON,UT,84523,Y,Y,0,0,0,0,0,0,0,10,0,0,51,26,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,N,N,Y,22,53,Y,0,11,1,41,0,0,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Emery,N,N,POINT (-111.142272 39.091637)
11/08/2020,465159,ASPEN RIDGE TRANSITIONAL REHAB,963 EAST 6600 SOUTH,MURRAY,UT,84121,Y,Y,0,8,0,5,0,2,0,0,0,0,38,23,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,29,60,Y,0,9,1,15,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,217.4,0.0,0.0,Salt Lake,N,N,POINT (-111.864023 40.631566)
11/08/2020,465078,HIGHLAND CARE CENTER,4285 SOUTH HIGHLAND DRIVE,HOLLADAY,UT,84124,Y,Y,1,6,0,9,0,105,0,1,0,0,86,50,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,170,Y,0,31,0,3,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,180.0,0.0,0.0,Salt Lake,N,N,POINT (-111.84254000000001 40.677703)
11/08/2020,465101,HURRICANE HEALTH AND REHABILITATION,416 NORTH STATE STREET,HURRICANE,UT,84737,Y,Y,0,7,0,61,0,7,1,7,1,6,60,37,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,20,Y,0,59,0,33,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1648.6,162.2,9.8,Washington,N,N,POINT (-113.282741 37.182825)
11/08/2020,465152,BELLA TERRA ST GEORGE,178 SOUTH 1200 EAST,ST GEORGE,UT,84790,N,,0,1,0,0,0,10,0,10,0,0,98,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,Washington,,,POINT (-113.557846 37.105013)
11/08/2020,465064,ST GEORGE REHABILITATION,1032 EAST 100 SOUTH,ST GEORGE,UT,84770,Y,Y,0,2,0,15,0,18,1,15,0,5,110,34,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,<1 DAY,Y,N,Y,N,N,N,Y,1,117,Y,4,27,2,15,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,441.2,147.1,33.3,Washington,N,N,POINT (-113.561074 37.106390000000005)
11/08/2020,465125,ROCKY MOUNTAIN CARE - COTTAGE ON VINE,835 EAST VINE STREET,MURRAY,UT,84107,Y,Y,0,0,1,1,0,26,0,3,0,0,61,49,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,50,88,Y,1,5,1,8,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,20.4,0.0,0.0,Salt Lake,N,Y,POINT (-111.86852 40.645038)
11/08/2020,465166,ASPEN RIDGE WEST TRANSITIONAL REHAB,5323 SOUTH MURRAY BOULEVARD,MURRAY,UT,84123,Y,Y,2,5,0,2,0,0,1,6,0,1,38,37,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,2,108,Y,0,17,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,54.1,27.0,50.0,Salt Lake,N,N,POINT (-111.910148 40.655426)
11/08/2020,465175,MISSION AT COMMUNITY LIVING REHABILITATION CENTER,10 WEST 400 SOUTH,CENTERFIELD,UT,84622,Y,Y,0,0,0,0,0,0,0,5,0,0,46,38,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,5,Y,0,6,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Sanpete,N,N,POINT (-111.821984 39.119065)
11/08/2020,465158,MEADOW BROOK REHABILITATION AND NURSING,433 EAST 2700 SOUTH,SALT LAKE CITY,UT,84115,Y,Y,0,0,0,27,0,4,0,1,0,0,41,33,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,77,Y,0,10,1,7,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,818.2,0.0,0.0,Salt Lake,N,N,POINT (-111.878885 40.712647)
11/08/2020,465079,SUNSHINE TERRACE FOUNDATION,248 WEST 300 NORTH,LOGAN,UT,84321,Y,Y,0,0,0,0,0,0,1,7,0,0,172,74,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,Y,Y,N,Y,58,126,Y,2,12,0,5,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Cache,N,N,POINT (-111.84093500000002 41.737251)
11/08/2020,465102,PARKDALE HEALTH AND REHAB,250 EAST 600 NORTH,PRICE,UT,84501,Y,Y,0,0,0,0,0,0,0,2,0,0,58,29,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,26,65,Y,1,3,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Carbon,N,N,POINT (-110.80618700000001 39.609795)
11/08/2020,465072,CITY CREEK POST-ACUTE,165 SOUTH 1000 EAST,SALT LAKE CITY,UT,84102,Y,N,23,324,0,4,0,0,1,34,1,34,72,61,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,2,150,Y,0,13,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,65.6,557.4,850.0,Salt Lake,N,N,POINT (-111.862465 40.765707)
11/08/2020,465123,LOGAN REGIONAL HOSPITAL TRANSITIONAL CARE UNIT,500 EAST 1400 NORTH,LOGAN,UT,84341,Y,Y,0,0,0,1,0,11,0,2,0,0,11,5,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,N,,,,0,4,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,200.0,0.0,0.0,Cache,N,N,POINT (-111.822877 41.757461)
11/08/2020,465116,ROCKY MOUNTAIN CARE - LOGAN,1480 NORTH 400 EAST,LOGAN,UT,84341,Y,Y,0,8,0,9,0,2,0,16,0,1,81,76,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,0,135,Y,2,17,0,5,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,118.4,13.2,11.1,Cache,N,N,POINT (-111.823986 41.75881)
11/08/2020,465146,AVALON VALLEY REHABILITATION,2472 SOUTH 300 EAST,SALT LAKE CITY,UT,84115,Y,Y,0,47,2,49,0,15,0,14,0,12,128,103,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,Y,N,Y,103,200,Y,3,30,0,19,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,475.7,116.5,24.5,Salt Lake,N,N,POINT (-111.882612 40.717553)
