Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation
11/08/2020,145267,HERITAGE HEALTH-PANA,1000 EAST SIXTH STREET ROAD,PANA,IL,62557,Y,N,0,0,46,64,12,19,0,7,0,0,128,87,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,Y,Y,N,Y,95,37,Y,26,41,0,6,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,,,,,735.6,0.0,0.0,Christian,Y,N,POINT (-89.066722 39.382967)
11/08/2020,145431,LOFT REHABILITATION & NURSING,700 NORTH MAIN STREET,EUREKA,IL,61530,Y,Y,0,1,0,0,8,17,0,8,0,0,104,79,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,3,Y,2,3,5,8,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,0.0,0.0,,Woodford,N,N,POINT (-89.272977 40.729965)
11/08/2020,145273,JACKSONVILLE SKLD NUR & REHAB,1517 WEST WALNUT STREET,JACKSONVILLE,IL,62650,Y,Y,0,0,0,55,0,4,0,24,0,19,88,62,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,25,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,887.1,306.5,34.5,Morgan,N,N,POINT (-90.259646 39.74526600000001)
11/08/2020,145350,"PEARL OF ROLLING MEADOWS,THE",4225 KIRCHOFF ROAD,ROLLING MEADOWS,IL,60008,Y,Y,0,8,0,29,0,0,1,20,1,6,155,100,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,0,3,Y,1,37,0,2,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,,,,,290.0,60.0,20.7,Cook,N,N,POINT (-88.035464 42.0843)
11/08/2020,145222,CROSSROADS CARE CTR WOODSTOCK,309 MCHENRY AVENUE,WOODSTOCK,IL,60098,Y,Y,0,25,1,59,1,8,0,23,0,11,115,85,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,12,0,15,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,694.1,129.4,18.6,McHenry,N,N,POINT (-88.44198 42.32005)
11/08/2020,145508,HIGHLAND HEALTH CARE CENTER,1450 26TH STREET,HIGHLAND,IL,62249,Y,Y,0,0,0,0,0,0,1,17,0,0,128,74,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,1,7,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Madison,N,N,POINT (-89.673765 38.726349)
11/08/2020,145045,"PEARL OF NAPERVILLE, THE",200 MARTIN AVENUE,NAPERVILLE,IL,60540,Y,Y,0,3,0,10,0,7,0,1,0,1,115,83,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,12,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,120.5,12.0,10.0,DuPage,N,N,POINT (-88.15179 41.76303)
11/08/2020,145429,WENTWORTH REHAB & HCC,201 WEST 69TH STREET,CHICAGO,IL,60621,Y,Y,0,16,0,22,0,21,0,14,0,7,300,159,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,2,111,Y,1,16,0,3,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,138.4,44.0,31.8,Cook,N,N,POINT (-87.63025 41.769077)
11/08/2020,145026,WESTMINSTER PLACE,3200 GRANT STREET,EVANSTON,IL,60201,Y,Y,0,2,0,1,0,33,1,13,0,0,105,60,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,1,15,2,57,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,16.7,0.0,0.0,Cook,N,N,POINT (-87.721945 42.058918)
11/08/2020,145415,ELEVATE CARE IRVING PARK,4340 NORTH KEYSTONE,CHICAGO,IL,60641,Y,Y,0,27,0,36,0,3,0,1,0,11,101,67,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,N,,,,0,19,0,7,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,537.3,164.2,30.6,Cook,N,N,POINT (-87.729397 41.960323)
11/08/2020,145229,HERITAGE HEALTH-SPRINGFIELD,900 NORTH RUTLEDGE,SPRINGFIELD,IL,62702,Y,Y,0,0,0,6,0,0,2,25,0,0,153,131,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,2,16,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,45.8,0.0,0.0,Sangamon,N,N,POINT (-89.657311 39.811374)
11/08/2020,145468,"CITADEL OF SKOKIE, THE",9615 NORTH KNOX AVENUE,SKOKIE,IL,60076,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cook,,,POINT (-87.743172 42.056366)
11/08/2020,145457,ST VINCENT'S HOME,1440 NORTH 10TH STREET,QUINCY,IL,62301,Y,Y,6,11,5,61,0,17,1,30,1,6,90,53,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,3,47,Y,2,28,0,16,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1150.9,113.2,9.8,Adams,Y,N,POINT (-91.400139 39.948897)
11/08/2020,145337,SYMPHONY OF BRONZEVILLE,3400 SOUTH INDIANA,CHICAGO,IL,60616,N,,0,8,0,4,0,4,0,8,0,2,302,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,16.2,8.1,50.0,Cook,,,POINT (-87.621794 41.832778)
11/08/2020,145406,RANDOLPH COUNTY CARE CENTER,312 WEST BELMONT,SPARTA,IL,62286,Y,Y,0,1,0,0,0,0,2,14,0,0,100,50,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,50,46,Y,7,11,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Randolph,N,N,POINT (-89.705805 38.117739)
11/08/2020,145011,"GROVE OF EVANSTON L & R, THE",500 ASBURY STREET,EVANSTON,IL,60202,Y,Y,0,8,0,59,0,81,0,19,0,18,124,102,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0,0,Y,0,27,0,28,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,578.4,176.5,30.5,Cook,N,N,POINT (-87.690101 42.026955)
11/08/2020,145266,FONDULAC REHABILITATION & HCC,901 ILLINI DRIVE,EAST PEORIA,IL,61611,Y,Y,0,0,0,0,0,0,0,8,0,0,98,59,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,0,57,Y,0,2,1,1,0,0,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Tazewell,N,N,POINT (-89.535729 40.677917)
11/08/2020,145024,PINECREST MANOR,414 SOUTH WESLEY AVENUE,MOUNT MORRIS,IL,61054,Y,Y,0,3,0,1,0,0,1,37,0,0,125,96,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,Y,N,N,N,N,Y,97,313,Y,1,4,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,10.4,0.0,0.0,Ogle,N,N,POINT (-89.433346 42.044136)
11/08/2020,145452,HERITAGE HEALTH-DWIGHT,300 EAST MAZON AVENUE,DWIGHT,IL,60420,Y,Y,0,0,0,0,0,0,0,3,0,0,92,61,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,74,Y,2,8,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,0.0,0.0,,Livingston,N,N,POINT (-88.423091 41.094152)
11/08/2020,145460,THRIVE LAKE COUNTY,850 E US HIGHWAY 45,MUNDELEIN,IL,60060,Y,Y,0,12,0,30,0,91,2,44,0,11,224,108,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,0,0,N,0,8,1,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,277.8,101.9,36.7,Lake,N,N,POINT (-87.996576 42.251522)
11/08/2020,145382,LEE MANOR,1301 LEE STREET,DES PLAINES,IL,60018,Y,Y,0,14,0,77,0,70,1,69,0,18,262,195,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0,8,Y,2,53,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,394.9,92.3,23.4,Cook,N,N,POINT (-87.894401 42.029352)
11/08/2020,145012,HEARTLAND OF GALESBURG,280 EAST LOSEY STREET,GALESBURG,IL,61401,Y,Y,0,0,0,2,0,0,0,0,0,0,84,62,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,3,Y,0,3,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,32.3,0.0,0.0,Knox,N,N,POINT (-90.366693 40.954802)
11/08/2020,145953,PRAIRIEVIEW LUTHERAN HOME,"P O BOX 4, 403 NORTH FOURTH STREET",DANFORTH,IL,60930,Y,Y,0,4,0,0,0,0,1,9,0,0,90,70,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,7,Y,0,6,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Iroquois,N,N,
11/08/2020,145874,MEADOWBROOK MANOR - NAPERVILLE,720 RAYMOND DRIVE,NAPERVILLE,IL,60563,Y,Y,0,11,0,29,0,25,4,48,0,3,234,166,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,3,0,Y,1,34,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,174.7,18.1,10.3,DuPage,N,N,POINT (-88.18310600000001 41.783667)
11/08/2020,145939,WATERFRONT TERRACE,7750 SOUTH SHORE DRIVE,CHICAGO,IL,60649,Y,Y,0,15,0,48,0,0,0,9,0,10,118,99,,,,,Y,N,N,N,N,N,N,N/A,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,3,1,Y,0,8,0,0,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,484.8,101.0,20.8,Cook,N,N,POINT (-87.552222 41.75586)
11/08/2020,146124,CARMI MANOR REHAB & NRSG CTR,"615 WEST WEBB STREET, PO BOX 133",CARMI,IL,62821,Y,Y,0,0,0,1,0,0,0,0,0,0,74,52,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,0,0,Y,1,5,0,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,19.2,0.0,0.0,White,N,N,POINT (-88.165741 38.08342)
11/08/2020,145655,INTEGRITY HC OF WOOD RIVER,393 EDWARDSVILLE ROAD,WOOD RIVER,IL,62095,Y,Y,0,3,0,1,0,0,0,1,0,0,106,90,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,3,Y,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,11.1,0.0,0.0,Madison,N,N,
11/08/2020,146099,FRIENDSHIP MANOR,1209 21ST AVENUE,ROCK ISLAND,IL,61201,Y,Y,0,0,0,4,4,7,2,17,0,0,94,72,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,Y,N,Y,N,Y,4,8,Y,4,28,2,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,55.6,0.0,0.0,Rock Island,N,N,POINT (-90.58018 41.490369)
11/08/2020,145803,SYMPHONY EVANSTON HEALTHCARE,820 FOSTER STREET,EVANSTON,IL,60201,Y,Y,0,5,0,0,0,1,0,8,0,0,158,95,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,1,5,Y,2,5,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Cook,N,N,POINT (-87.682813 42.053901)
11/08/2020,145857,APERION CARE ST ELMO,221 EAST CUMBERLAND,ST ELMO,IL,62458,Y,Y,0,1,0,44,0,0,0,9,0,9,60,31,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0,0,Y,3,33,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1419.4,290.3,20.5,Fayette,N,N,POINT (-88.84565 39.02478)
11/08/2020,145998,ALDEN DES PLAINES REHAB & HC,1221 EAST GOLF ROAD,DES PLAINES,IL,60016,Y,Y,5,7,8,24,0,28,2,6,1,2,110,63,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,20,0,7,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11,0,Y,Y,381.0,31.7,8.3,Cook,Y,N,POINT (-87.893989 42.054231)
11/08/2020,146120,LAHARPE DAVIER HEALTH CARE CTR,101 NORTH  B  STREET,LA HARPE,IL,61450,Y,Y,0,0,0,0,0,0,0,5,0,0,45,17,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,0,38,Y,0,0,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Hancock,N,N,POINT (-90.972225 40.584263)
11/08/2020,145885,MAYFIELD HEALTH CENTER,5905 WEST WASHINGTON,CHICAGO,IL,60644,Y,Y,0,15,0,113,0,0,0,25,0,18,156,116,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,40,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,974.1,155.2,15.9,Cook,N,N,POINT (-87.772013 41.882153)
11/08/2020,145579,PROCTOR COM HSP SK N CENTER,5409 NORTH KNOXVILLE AVENUE,PEORIA,IL,61614,Y,Y,0,0,0,0,0,0,0,0,0,0,43,20,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0,5,0,5,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Peoria,N,N,POINT (-89.593254 40.752496)
11/08/2020,145650,BRIA OF PALOS HILLS,10426 SOUTH ROBERTS,PALOS HILLS,IL,60465,N,,0,88,0,52,0,3,0,32,0,10,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,406.3,78.1,19.2,Cook,,,POINT (-87.817226 41.701568)
11/08/2020,146071,PARK PLACE OF BELVIDERE,1701 5TH AVENUE,BELVIDERE,IL,61008,Y,Y,0,1,11,14,2,2,2,7,0,0,80,58,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,4,9,1,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,241.4,0.0,0.0,Boone,Y,N,POINT (-88.846577 42.243636)
11/08/2020,145930,GOOD SAMARITAN - PONTIAC,1225 SOUTH EWING DRIVE,PONTIAC,IL,61764,Y,Y,0,0,0,10,0,6,0,17,0,1,90,69,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0,0,Y,1,11,2,19,0,0,N,N,N,N,,,,,,,,,,,,,,,,,,144.9,14.5,10.0,Livingston,N,N,
11/08/2020,145811,APERION CARE PEORIA HEIGHTS,1629 GARDNER LANE,PEORIA HEIGHTS,IL,61616,Y,Y,0,0,0,3,0,0,0,0,0,0,110,86,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0,10,Y,1,5,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,34.9,0.0,0.0,Peoria,N,N,POINT (-89.568068 40.758109)
11/08/2020,146096,RIDGEVIEW CARE CENTER,413 RIDGE LANE,OBLONG,IL,62449,Y,Y,0,1,1,2,0,1,0,0,0,0,55,48,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,1,6,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,41.7,0.0,0.0,Crawford,N,N,POINT (-87.90491 38.995475)
11/08/2020,146058,APERION CARE EVANSTON,1300 OAK AVENUE,EVANSTON,IL,60201,Y,Y,0,3,0,16,0,33,0,2,0,2,57,56,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,9,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,285.7,35.7,12.5,Cook,N,N,POINT (-87.686957 42.041462)
11/08/2020,145880,HILLVIEW HEALTH CARE CENTER,512 NORTH 11TH STREET,VIENNA,IL,62995,Y,Y,0,0,0,1,0,0,0,6,0,0,58,40,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,41,36,Y,2,6,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,25.0,0.0,0.0,Johnson,N,N,POINT (-88.90263200000001 37.419128)
11/08/2020,145667,AVANTARA PARK RIDGE,1601 NORTH WESTERN AVENUE,PARK RIDGE,IL,60068,Y,Y,0,6,2,5,0,1,3,19,0,0,154,125,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0,0,Y,2,22,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,40.0,0.0,0.0,Cook,N,N,POINT (-87.845452 42.036824)
11/08/2020,145980,DUNHAM REHAB & HEALTHCARE,850 DUNHAM RD,ST CHARLES,IL,60174,Y,Y,0,1,0,4,0,1,0,17,0,0,109,93,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,N,Y,N,Y,1,5,Y,0,8,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,43.0,0.0,0.0,Kane,N,N,POINT (-88.284601 41.925816)
11/08/2020,145921,HITZ MEMORIAL HOME,"201 BELLE STREET,  P O BOX 79",ALHAMBRA,IL,62001,N,,0,0,0,0,0,0,0,1,0,0,59,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,Madison,,,POINT (-90.187536 38.891193)
11/08/2020,146098,SHARON HEALTH CARE ELMS,3611 NORTH ROCHELLE,PEORIA,IL,61604,Y,Y,0,0,1,7,0,0,0,10,0,0,98,65,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,1,0,Y,0,5,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,107.7,0.0,0.0,Peoria,N,N,POINT (-89.64363 40.73155)
11/08/2020,146114,LENA LIVING CENTER,1010 SOUTH LOGAN STREET,LENA,IL,61048,Y,Y,0,0,0,0,0,0,0,0,0,0,101,60,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,N,,,,0,0,0,0,0,0,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Stephenson,N,N,POINT (-89.828524 42.370387)
